"Date","Price","Open","High","Low","Vol.","Change %"
"12/31/2013","943.50","941.75","946.75","940.00","29.52K","-0.13%"
"12/30/2013","944.75","956.00","956.00","940.50","41.22K","-1.07%"
"12/27/2013","955.00","949.75","957.00","943.75","50.20K","0.63%"
"12/26/2013","949.00","946.75","950.75","939.75","16.17K","0.64%"
"12/24/2013","943.00","944.50","947.75","941.25","13.57K","-0.13%"
"12/23/2013","944.25","944.50","947.00","941.00","37.55K","0.11%"
"12/20/2013","943.25","932.50","947.25","931.25","42.95K","0.99%"
"12/19/2013","934.00","927.75","935.00","924.75","38.38K","0.67%"
"12/18/2013","927.75","915.25","930.75","914.50","52.37K","1.01%"
"12/17/2013","918.50","922.75","925.75","914.25","41.52K","-1.32%"
"12/16/2013","930.75","918.00","936.50","918.00","65.53K","1.53%"
"12/13/2013","916.75","919.75","924.00","915.75","40.46K","-0.95%"
"12/12/2013","925.50","932.00","936.75","920.25","69.69K","-0.75%"
"12/11/2013","932.50","930.75","935.00","927.25","60.59K","0.40%"
"12/10/2013","928.75","932.00","941.25","928.25","79.27K","-0.72%"
"12/09/2013","935.50","945.00","946.25","928.50","62.95K","-0.72%"
"12/06/2013","942.25","942.25","950.00","940.75","68.87K","-0.32%"
"12/05/2013","945.25","943.75","948.00","940.25","64.82K","-0.37%"
"12/04/2013","948.75","951.00","951.00","943.25","70.46K","0.13%"
"12/03/2013","947.50","945.25","951.00","942.25","96.94K","0.45%"
"12/02/2013","943.25","937.75","953.25","932.50","98.38K","0.05%"
"11/29/2013","942.75","943.25","947.75","936.00","38.05K","0.16%"
"11/28/2013","941.25","944.00","945.00","940.00","22.97K","0.11%"
"11/27/2013","940.25","942.00","945.75","939.25","65.28K","-0.32%"
"11/26/2013","943.25","939.00","945.50","934.25","66.33K","0.96%"
"11/25/2013","934.25","934.25","944.50","918.50","76.69K","-0.37%"
"11/22/2013","937.75","930.25","943.75","927.50","73.56K","1.63%"
"11/21/2013","922.75","912.75","931.75","911.25","71.65K","1.32%"
"11/20/2013","910.75","905.25","915.50","900.75","56.31K","-0.03%"
"11/19/2013","911.00","907.00","913.50","902.25","66.49K","-0.03%"
"11/18/2013","911.25","915.00","915.25","905.25","45.57K","-0.03%"
"11/15/2013","911.50","910.25","914.75","908.25","45.74K","0.14%"
"11/14/2013","910.25","902.75","915.25","902.00","56.58K","0.89%"
"11/13/2013","902.25","895.50","904.00","890.50","64.94K","0.84%"
"11/12/2013","894.75","900.00","904.00","888.00","89.92K","-0.45%"
"11/11/2013","898.75","891.00","902.75","891.00","79.61K","0.98%"
"11/08/2013","890.00","884.00","896.50","882.50","92.21K","0.48%"
"11/07/2013","885.75","896.50","896.50","883.00","105.75K","-1.75%"
"11/06/2013","901.50","897.25","903.75","894.00","102.24K","0.45%"
"11/05/2013","897.50","898.75","903.00","893.75","89.11K","-0.11%"
"11/04/2013","898.50","901.25","907.50","893.75","107.53K","-0.88%"
"11/01/2013","906.50","926.25","929.50","901.00","114.82K","-1.89%"
"10/31/2013","924.00","930.00","932.25","922.25","91.07K","-0.56%"
"10/30/2013","929.25","923.25","931.75","922.00","100.13K","0.68%"
"10/29/2013","923.00","922.50","925.75","918.50","95.84K","0.35%"
"10/28/2013","919.75","906.75","926.50","906.75","83.67K","1.66%"
"10/25/2013","904.75","905.50","909.75","902.00","70.89K","-0.25%"
"10/24/2013","907.00","909.25","915.75","903.25","93.93K","-0.90%"
"10/23/2013","915.25","930.00","931.25","909.00","123.38K","-1.61%"
"10/22/2013","930.25","934.50","941.75","929.50","71.31K","-0.45%"
"10/21/2013","934.50","934.25","938.50","930.50","64.24K","0.16%"
"10/18/2013","933.00","926.75","937.50","924.75","99.74K","0.65%"
"10/17/2013","927.00","939.25","940.00","921.50","114.54K","-1.41%"
"10/16/2013","940.25","932.50","944.00","928.25","97.32K","0.56%"
"10/15/2013","935.00","935.25","938.75","925.75","76.88K","0.75%"
"10/14/2013","928.00","932.25","937.50","926.75","54.35K","-0.30%"
"10/11/2013","930.75","939.50","939.75","929.50","132.07K","-1.56%"
"10/10/2013","945.50","928.25","947.00","927.00","136.33K","2.24%"
"10/09/2013","924.75","935.50","936.25","920.25","96.59K","-1.12%"
"10/08/2013","935.25","926.00","936.75","924.25","95.23K","1.00%"
"10/07/2013","926.00","923.25","931.00","913.75","106.02K","0.49%"
"10/04/2013","921.50","924.75","929.00","919.50","78.76K","-0.35%"
"10/03/2013","924.75","921.50","931.50","921.00","86.24K","0.35%"
"10/02/2013","921.50","909.50","924.75","908.25","87.41K","1.82%"
"10/01/2013","905.00","915.25","915.25","903.00","93.69K","-0.77%"
"09/30/2013","912.00","915.00","916.75","907.25","64.75K","-1.51%"
"09/27/2013","926.00","920.25","927.00","914.50","88.14K","0.65%"
"09/26/2013","920.00","911.50","922.00","910.50","78.42K","0.14%"
"09/25/2013","918.75","908.75","923.00","908.75","87.56K","1.41%"
"09/24/2013","906.00","908.75","912.00","900.25","112.88K","-0.69%"
"09/23/2013","912.25","923.25","925.00","907.25","63.16K","-1.24%"
"09/20/2013","923.75","922.00","929.00","919.25","42.99K","-0.96%"
"09/19/2013","932.75","933.00","941.00","920.25","52.08K","1.11%"
"09/18/2013","922.50","916.25","936.50","915.75","87.44K","-0.03%"
"09/17/2013","922.75","933.50","936.75","914.75","108.41K","-1.78%"
"09/16/2013","939.50","944.00","949.50","931.25","81.43K","-0.61%"
"09/13/2013","945.25","951.00","952.00","941.25","57.80K","-0.66%"
"09/12/2013","951.50","943.50","957.50","940.25","95.86K","0.79%"
"09/11/2013","944.00","938.00","947.50","936.50","86.76K","0.51%"
"09/10/2013","939.25","949.50","954.50","934.75","111.99K","-2.21%"
"09/09/2013","960.50","965.00","967.75","950.25","86.10K","-1.08%"
"09/06/2013","971.00","960.00","971.75","958.75","76.47K","0.73%"
"09/05/2013","964.00","958.75","965.00","955.50","75.12K","0.26%"
"09/04/2013","961.50","962.25","965.25","955.75","80.86K","0.08%"
"09/03/2013","960.75","960.25","968.00","957.25","112.02K","0.26%"
"09/02/2013","958.25","956.25","963.00","946.25","37.22K","-1.13%"
"08/30/2013","969.25","967.00","974.00","956.25","88.31K","-0.92%"
"08/29/2013","978.25","975.00","985.50","966.50","116.19K","0.75%"
"08/28/2013","971.00","973.75","981.50","965.75","108.10K","0.83%"
"08/27/2013","963.00","942.25","976.50","939.25","88.10K","2.26%"
"08/26/2013","941.75","945.50","946.75","938.50","41.13K","-0.13%"
"08/23/2013","943.00","937.25","947.50","935.75","63.28K","0.67%"
"08/22/2013","936.75","937.25","942.00","934.25","61.09K","-0.27%"
"08/21/2013","939.25","938.50","941.50","933.50","66.48K","-0.03%"
"08/20/2013","939.50","938.25","945.25","930.25","72.72K","-0.37%"
"08/19/2013","943.00","943.00","946.00","936.00","66.60K","0.08%"
"08/16/2013","942.25","938.50","943.50","935.25","52.02K","0.40%"
"08/15/2013","938.50","931.25","940.75","931.25","58.43K","1.19%"
"08/14/2013","927.50","928.75","931.75","923.50","60.86K","-0.13%"
"08/13/2013","928.75","920.00","933.25","920.00","61.69K","1.59%"
"08/12/2013","914.25","908.00","924.25","908.00","79.23K","0.97%"
"08/09/2013","905.50","900.75","912.50","900.25","79.61K","0.81%"
"08/08/2013","898.25","905.50","908.25","893.50","72.14K","-1.10%"
"08/07/2013","908.25","912.00","914.75","903.25","82.87K","-0.41%"
"08/06/2013","912.00","921.00","925.00","910.00","82.74K","-1.16%"
"08/05/2013","922.75","926.00","930.75","912.25","76.66K","-0.30%"
"08/02/2013","925.50","931.00","936.00","922.50","55.63K","-0.35%"
"08/01/2013","928.75","919.00","933.50","916.50","92.39K","1.75%"
"07/31/2013","912.75","909.00","920.00","899.25","101.92K","0.30%"
"07/30/2013","910.00","913.50","914.50","907.00","61.27K","-0.57%"
"07/29/2013","915.25","913.25","918.50","908.75","51.72K","0.36%"
"07/26/2013","912.00","917.50","919.50","908.00","52.68K","-0.36%"
"07/25/2013","915.25","913.75","920.00","909.50","67.83K","-0.05%"
"07/24/2013","915.75","922.00","922.75","909.00","56.31K","-0.57%"
"07/23/2013","921.00","920.75","922.75","911.25","56.14K","0.14%"
"07/22/2013","919.75","927.50","930.75","918.75","71.57K","-0.70%"
"07/19/2013","926.25","928.50","931.25","917.25","60.54K","-0.24%"
"07/18/2013","928.50","925.25","930.75","922.50","81.21K","0.49%"
"07/17/2013","924.00","919.00","925.50","914.75","63.30K","0.46%"
"07/16/2013","919.75","918.00","923.50","914.25","102.34K","0.30%"
"07/15/2013","917.00","916.75","918.50","911.00","49.36K","0.03%"
"07/12/2013","916.75","907.00","919.25","906.25","81.20K","0.80%"
"07/11/2013","909.50","914.00","918.75","905.00","93.47K","-0.25%"
"07/10/2013","911.75","910.25","915.75","908.25","78.57K","0.39%"
"07/09/2013","908.25","908.50","912.25","904.50","77.53K","-0.25%"
"07/08/2013","910.50","913.00","913.75","904.50","85.06K","0.28%"
"07/05/2013","908.00","899.75","913.00","899.00","75.41K","1.14%"
"07/04/2013","897.75","899.50","900.00","893.50","47.75K","-0.28%"
"07/03/2013","900.25","889.00","902.25","884.75","87.24K","2.53%"
"07/02/2013","878.00","876.00","884.25","872.50","117.48K","-0.06%"
"07/01/2013","878.50","876.00","885.25","869.50","132.45K","0.14%"
"06/28/2013","877.25","875.50","882.50","871.00","117.27K","-0.06%"
"06/27/2013","877.75","865.00","882.25","865.00","75.09K","2.06%"
"06/26/2013","860.00","863.25","867.50","855.50","90.26K","-0.89%"
"06/25/2013","867.75","858.75","870.00","858.25","102.74K","1.70%"
"06/24/2013","853.25","855.00","865.75","850.50","92.85K","-0.35%"
"06/21/2013","856.25","868.25","876.00","852.75","102.34K","-2.06%"
"06/20/2013","874.25","897.00","897.00","865.75","83.81K","-2.56%"
"06/19/2013","897.25","895.75","901.75","894.50","65.74K","0.48%"
"06/18/2013","893.00","892.25","897.00","887.75","39.55K","-0.14%"
"06/17/2013","894.25","895.75","898.25","889.25","49.06K","-0.36%"
"06/14/2013","897.50","886.00","900.50","883.00","71.69K","2.08%"
"06/13/2013","879.25","870.25","889.25","865.75","130.90K","0.72%"
"06/12/2013","873.00","857.00","874.25","856.75","82.91K","1.78%"
"06/11/2013","857.75","867.50","868.25","854.50","96.61K","-1.21%"
"06/10/2013","868.25","873.00","874.00","866.25","83.39K","-0.54%"
"06/07/2013","873.00","865.75","877.25","858.50","110.44K","0.95%"
"06/06/2013","864.75","860.50","866.25","859.50","96.11K","-0.57%"
"06/05/2013","869.75","865.75","871.25","859.50","123.63K","1.49%"
"06/04/2013","857.00","855.25","867.00","851.25","124.52K","0.23%"
"06/03/2013","855.00","839.00","859.50","835.25","115.33K","1.12%"
"05/31/2013","845.50","858.50","858.75","839.75","81.47K","-1.60%"
"05/30/2013","859.25","863.50","865.50","851.25","99.89K","-0.75%"
"05/29/2013","865.75","876.75","876.75","861.75","89.83K","-1.25%"
"05/28/2013","876.75","861.25","878.50","859.25","74.71K","1.98%"
"05/27/2013","859.75","857.75","861.25","855.00","10.17K","0.47%"
"05/24/2013","855.75","859.50","861.25","852.50","58.01K","0.53%"
"05/23/2013","851.25","861.50","862.50","847.75","87.53K","-1.99%"
"05/22/2013","868.50","874.00","874.25","861.00","93.82K","-0.94%"
"05/21/2013","876.75","884.25","885.25","873.75","67.91K","-0.79%"
"05/20/2013","883.75","881.25","886.00","875.00","60.36K","0.77%"
"05/17/2013","877.00","872.50","883.75","869.75","80.67K","0.40%"
"05/16/2013","873.50","865.00","874.50","859.00","99.43K","2.79%"
"05/15/2013","849.75","863.00","866.00","847.25","64.28K","-1.56%"
"05/14/2013","863.25","866.00","867.75","858.50","48.06K","-0.06%"
"05/13/2013","863.75","867.25","870.75","861.25","73.43K","1.41%"
"05/10/2013","851.75","871.75","873.00","850.25","101.23K","-2.15%"
"05/09/2013","870.50","871.00","874.50","864.00","103.08K","0.49%"
"05/08/2013","866.25","867.75","872.75","862.00","129.98K","-0.63%"
"05/07/2013","871.75","868.50","875.25","864.50","130.69K","1.04%"
"05/06/2013","862.75","860.25","870.25","857.00","50.13K","0.09%"
"05/03/2013","862.00","847.50","864.50","845.75","99.58K","2.77%"
"05/02/2013","838.75","830.00","851.25","829.50","95.73K","1.45%"
"05/01/2013","826.75","848.75","853.00","824.00","72.86K","-2.71%"
"04/30/2013","849.75","860.00","861.50","846.50","76.14K","-1.36%"
"04/29/2013","861.50","862.75","864.00","855.50","75.21K","-0.12%"
"04/26/2013","862.50","865.75","866.50","857.25","69.42K","0.20%"
"04/25/2013","860.75","856.50","868.25","852.50","72.82K","1.18%"
"04/24/2013","850.75","843.75","856.50","842.75","72.35K","0.92%"
"04/23/2013","843.00","843.75","845.75","832.00","87.61K","0.30%"
"04/22/2013","840.50","836.50","849.25","834.50","56.05K","0.48%"
"04/19/2013","836.50","836.75","845.00","833.00","59.89K","0.51%"
"04/18/2013","832.25","823.50","840.75","820.25","88.16K","0.27%"
"04/17/2013","830.00","847.50","848.50","823.50","80.19K","-1.22%"
"04/16/2013","840.25","850.75","850.00","835.75","77.29K","-1.21%"
"04/15/2013","850.50","865.75","866.00","841.50","66.64K","-1.05%"
"04/12/2013","859.50","880.75","881.75","855.75","73.80K","-2.55%"
"04/11/2013","882.00","889.25","891.50","872.25","90.47K","-0.70%"
"04/10/2013","888.25","890.25","896.00","885.25","89.01K","0.71%"
"04/09/2013","882.00","886.00","892.50","880.75","95.79K","-0.23%"
"04/08/2013","884.00","877.00","893.00","877.00","97.20K","0.03%"
"04/05/2013","883.75","897.00","899.25","877.00","94.06K","-0.87%"
"04/04/2013","891.50","906.00","910.75","888.75","107.11K","-2.67%"
"04/03/2013","916.00","932.75","932.75","904.50","89.13K","-1.77%"
"04/02/2013","932.50","932.50","938.00","927.25","76.15K","1.14%"
"04/01/2013","922.00","917.50","934.25","915.00","34.19K","0.41%"
"03/28/2013","918.25","919.75","923.50","914.50","64.22K","0.46%"
"03/27/2013","914.00","913.00","920.50","908.50","69.68K","0.94%"
"03/26/2013","905.50","904.75","913.75","904.25","75.51K","0.22%"
"03/25/2013","903.50","898.50","916.25","898.50","69.59K","0.28%"
"03/22/2013","901.00","900.25","904.50","897.75","49.81K","0.03%"
"03/21/2013","900.75","906.25","909.00","898.00","43.62K","-0.11%"
"03/20/2013","901.75","898.50","910.25","898.50","54.03K","-0.22%"
"03/19/2013","903.75","918.25","919.50","896.25","74.31K","-1.28%"
"03/18/2013","915.50","920.00","920.00","906.00","50.18K","-0.52%"
"03/15/2013","920.25","915.75","926.25","914.25","52.50K","0.90%"
"03/14/2013","912.00","913.25","918.25","908.25","80.71K","-0.33%"
"03/13/2013","915.00","926.50","926.50","910.25","103.75K","-1.00%"
"03/12/2013","924.25","927.75","939.25","919.50","124.63K","-0.35%"
"03/11/2013","927.50","931.00","931.25","924.25","89.52K","0.11%"
"03/08/2013","926.50","933.00","936.00","924.25","92.32K","-0.70%"
"03/07/2013","933.00","930.00","935.75","928.00","92.09K","0.38%"
"03/06/2013","929.50","937.75","939.75","927.00","102.07K","0.22%"
"03/05/2013","927.50","921.25","936.50","921.25","111.80K","0.68%"
"03/04/2013","921.25","927.25","928.25","917.50","86.77K","-0.14%"
"03/01/2013","922.50","925.00","931.25","919.00","105.55K","-1.76%"
"02/28/2013","939.00","940.00","944.25","926.50","105.67K","-0.53%"
"02/27/2013","944.00","952.25","959.00","938.50","99.96K","-1.26%"
"02/26/2013","956.00","966.75","969.75","950.50","144.35K","-2.00%"
"02/25/2013","975.50","976.25","989.75","965.00","147.20K","0.33%"
"02/22/2013","972.25","973.00","980.00","971.75","59.05K","-0.44%"
"02/21/2013","976.50","986.50","987.00","971.00","78.20K","-1.46%"
"02/20/2013","991.00","997.75","1,001.00","985.00","89.60K","-0.40%"
"02/19/2013","995.00","1,002.75","1,003.00","993.00","73.95K","-0.67%"
"02/18/2013","1,001.75","1,003.50","1,006.25","998.00","26.75K","0.53%"
"02/15/2013","996.50","1,006.25","1,007.00","993.00","76.78K","-0.82%"
"02/14/2013","1,004.75","1,005.00","1,007.50","1,001.25","71.64K","0.07%"
"02/13/2013","1,004.00","1,006.75","1,008.25","1,001.75","76.82K","-0.45%"
"02/12/2013","1,008.50","1,013.75","1,017.75","1,008.25","92.68K","-0.64%"
"02/11/2013","1,015.00","1,018.00","1,019.00","1,007.50","83.05K","-0.42%"
"02/08/2013","1,019.25","1,006.00","1,020.25","1,005.50","104.97K","1.49%"
"02/07/2013","1,004.25","1,001.75","1,008.00","999.75","80.00K","0.27%"
"02/06/2013","1,001.50","1,000.50","1,003.25","991.75","81.81K","0.25%"
"02/05/2013","999.00","993.25","1,003.50","987.50","111.80K","0.58%"
"02/04/2013","993.25","995.50","996.50","988.75","96.94K","-0.23%"
"02/01/2013","995.50","986.50","998.25","981.75","93.15K","1.30%"
"01/31/2013","982.75","982.75","986.25","974.75","89.86K","0.23%"
"01/30/2013","980.50","978.00","985.00","976.75","116.55K","0.41%"
"01/29/2013","976.50","963.75","977.75","963.00","102.38K","1.51%"
"01/28/2013","962.00","963.25","969.00","959.00","95.35K","0.03%"
"01/25/2013","961.75","967.25","969.25","959.75","85.37K","-0.67%"
"01/24/2013","968.25","961.75","968.75","960.00","69.36K","0.57%"
"01/23/2013","962.75","961.75","965.25","957.50","99.40K","0.21%"
"01/22/2013","960.75","957.75","964.25","955.75","84.13K","0.47%"
"01/21/2013","956.25","954.75","959.50","952.00","42.63K","0.79%"
"01/18/2013","948.75","948.75","956.75","945.75","58.83K","0.32%"
"01/17/2013","945.75","945.50","953.25","942.50","74.50K","-0.16%"
"01/16/2013","947.25","944.00","951.00","939.50","78.97K","-0.50%"
"01/15/2013","952.00","956.00","958.00","944.00","137.76K","0.47%"
"01/14/2013","947.50","937.25","955.75","937.25","86.43K","1.39%"
"01/11/2013","934.50","949.00","950.25","932.00","92.78K","-2.58%"
"01/10/2013","959.25","953.75","966.25","952.00","145.32K","1.11%"
"01/09/2013","948.75","947.50","953.50","946.25","110.01K","0.24%"
"01/08/2013","946.50","940.00","951.75","938.50","115.63K","0.66%"
"01/07/2013","940.25","931.75","941.75","930.50","79.44K","1.02%"
"01/04/2013","930.75","932.25","935.00","922.25","92.58K","-0.69%"
"01/03/2013","937.25","942.50","942.50","931.75","109.66K","-0.66%"
"01/02/2013","943.50","939.00","949.00","938.25","67.96K","1.78%"
"12/31/2012","927.00","932.75","938.75","925.50","37.36K","-0.67%"
"12/28/2012","933.25","944.75","945.25","932.50","43.89K","-0.45%"
"12/27/2012","937.50","940.25","945.25","936.75","38.59K","-0.45%"
"12/26/2012","941.75","931.00","944.50","925.75","25.30K","1.59%"
"12/24/2012","927.00","936.25","936.50","925.25","19.28K","-0.54%"
"12/21/2012","932.00","944.00","944.00","930.75","40.07K","-0.90%"
"12/20/2012","940.50","937.50","947.50","936.25","61.14K","0.35%"
"12/19/2012","937.25","928.75","941.00","928.75","43.50K","0.92%"
"12/18/2012","928.75","919.50","931.00","919.50","36.29K","0.62%"
"12/17/2012","923.00","925.50","926.75","917.50","31.32K","0.00%"
"12/14/2012","923.00","916.00","927.25","915.75","47.12K","0.22%"
"12/13/2012","921.00","920.50","924.75","912.25","43.50K","-0.22%"
"12/12/2012","923.00","910.25","930.00","910.25","94.55K","1.71%"
"12/11/2012","907.50","902.75","913.75","901.25","73.12K","-0.06%"
"12/10/2012","908.00","909.00","916.25","901.00","87.95K","-0.14%"
"12/07/2012","909.25","916.75","919.50","906.25","95.58K","-0.82%"
"12/06/2012","916.75","929.50","934.00","913.25","106.68K","-1.48%"
"12/05/2012","930.50","936.25","942.75","927.25","75.42K","-0.72%"
"12/04/2012","937.25","949.50","949.50","933.50","100.48K","-1.58%"
"12/03/2012","952.25","950.25","962.00","948.25","78.13K","-0.08%"
"11/30/2012","953.00","950.00","955.50","946.25","62.77K","0.24%"
"11/29/2012","950.75","940.50","955.25","937.50","74.52K","1.74%"
"11/28/2012","934.50","942.50","944.75","930.75","67.49K","-0.90%"
"11/27/2012","943.00","953.00","955.00","938.50","75.96K","-0.79%"
"11/26/2012","950.50","954.00","959.25","948.75","50.25K","-0.42%"
"11/23/2012","954.50","950.25","961.50","946.50","36.06K","0.45%"
"11/22/2012","950.25","954.50","956.50","948.50","21.71K","-0.37%"
"11/21/2012","953.75","953.25","959.00","945.00","73.47K","0.69%"
"11/20/2012","947.25","958.50","959.75","938.25","84.60K","-0.66%"
"11/19/2012","953.50","934.75","960.50","933.50","73.32K","3.33%"
"11/16/2012","922.75","925.50","934.25","921.75","41.08K","-1.10%"
"11/15/2012","933.00","933.25","940.25","921.00","46.27K","0.32%"
"11/14/2012","930.00","922.75","937.75","921.25","43.07K","0.43%"
"11/13/2012","926.00","932.75","934.50","920.00","55.81K","-1.15%"
"11/12/2012","936.75","935.25","942.25","929.50","80.43K","0.89%"
"11/09/2012","928.50","919.25","940.00","915.75","111.32K","0.92%"
"11/08/2012","920.00","924.25","931.75","916.25","91.88K","-1.10%"
"11/07/2012","930.25","952.00","955.00","919.50","126.36K","-0.69%"
"11/06/2012","936.75","932.00","953.25","925.00","127.99K","1.82%"
"11/05/2012","920.00","918.00","933.00","912.25","104.56K","-0.33%"
"11/02/2012","923.00","938.75","944.00","918.00","130.10K","-1.78%"
"11/01/2012","939.75","944.75","947.75","937.50","152.03K","-1.03%"
"10/31/2012","949.50","948.75","953.75","944.50","141.30K","-0.11%"
"10/30/2012","950.50","952.50","957.50","946.75","117.38K","-0.39%"
"10/29/2012","954.25","951.00","964.50","951.00","86.99K","0.21%"
"10/26/2012","952.25","946.50","956.25","939.75","101.39K","1.09%"
"10/25/2012","942.00","941.00","950.00","940.75","92.63K","0.05%"
"10/24/2012","941.50","944.00","952.50","935.50","102.41K","0.16%"
"10/23/2012","940.00","954.75","958.00","937.75","119.35K","-2.31%"
"10/22/2012","962.25","966.50","973.50","954.00","103.07K","-1.89%"
"10/19/2012","980.75","983.50","991.50","966.75","90.90K","-0.08%"
"10/18/2012","981.50","984.75","989.00","975.00","86.16K","-0.20%"
"10/17/2012","983.50","985.50","990.25","981.75","93.61K","-0.61%"
"10/16/2012","989.50","991.00","994.00","985.00","106.36K","0.48%"
"10/15/2012","984.75","987.75","994.25","980.75","89.89K","-0.33%"
"10/12/2012","988.00","1,000.25","1,001.00","985.50","94.56K","-2.64%"
"10/11/2012","1,014.75","1,004.25","1,016.25","1,001.25","78.37K","0.69%"
"10/10/2012","1,007.75","999.00","1,010.00","993.75","137.96K","1.84%"
"10/09/2012","989.50","982.25","1,001.75","979.75","111.62K","0.76%"
"10/08/2012","982.00","977.00","984.25","969.00","77.89K","0.43%"
"10/05/2012","977.75","966.00","987.00","970.50","95.83K","1.24%"
"10/04/2012","965.75","950.75","987.25","950.50","122.42K","1.55%"
"10/03/2012","951.00","970.00","971.50","948.00","116.51K","-2.29%"
"10/02/2012","973.25","975.25","977.50","969.25","113.50K","-0.36%"
"10/01/2012","976.75","976.50","985.00","971.00","90.72K","0.23%"
"09/28/2012","974.50","980.50","985.75","973.00","88.15K","0.00%"
"09/27/2012","974.50","963.00","980.75","960.25","81.39K","1.94%"
"09/26/2012","956.00","965.75","966.25","952.50","87.11K","-1.57%"
"09/25/2012","971.25","963.00","975.25","961.50","80.46K","1.12%"
"09/24/2012","960.50","974.00","974.00","957.00","70.46K","-0.90%"
"09/21/2012","969.25","965.25","974.50","963.75","73.77K","1.23%"
"09/20/2012","957.50","950.75","968.25","943.75","91.41K","0.42%"
"09/19/2012","953.50","975.25","984.50","951.00","79.54K","-3.17%"
"09/18/2012","984.75","987.50","992.00","974.00","62.57K","-2.21%"
"09/17/2012","1,007.00","1,007.25","1,011.25","971.25","71.88K","-0.42%"
"09/14/2012","1,011.25","998.50","1,017.00","998.25","86.60K","0.90%"
"09/13/2012","1,002.25","1,001.50","1,011.75","990.50","77.78K","-0.25%"
"09/12/2012","1,004.75","996.25","1,008.75","996.25","86.91K","0.85%"
"09/11/2012","996.25","988.75","998.75","987.00","117.78K","0.63%"
"09/10/2012","990.00","987.50","992.75","984.75","101.63K","0.41%"
"09/07/2012","986.00","980.25","991.25","975.25","99.92K","-0.50%"
"09/06/2012","991.00","982.25","993.00","978.00","118.78K","0.94%"
"09/05/2012","981.75","988.25","989.00","976.00","104.61K","-1.50%"
"09/04/2012","996.75","1,002.75","1,007.00","986.50","93.65K","-0.40%"
"09/03/2012","1,000.75","997.75","1,004.00","990.75","31.10K","0.65%"
"08/31/2012","994.25","980.75","997.75","980.75","82.84K","1.12%"
"08/30/2012","983.25","979.75","987.50","979.25","68.46K","0.49%"
"08/29/2012","978.50","982.00","984.50","973.00","68.73K","0.00%"
"08/28/2012","978.50","982.50","986.75","976.75","74.53K","-0.46%"
"08/27/2012","983.00","985.00","1,002.50","975.00","90.60K","-0.71%"
"08/24/2012","990.00","985.75","992.25","978.25","82.69K","-0.68%"
"08/23/2012","996.75","990.75","998.25","984.25","76.02K","1.06%"
"08/22/2012","986.25","987.50","991.00","980.00","67.19K","-0.30%"
"08/21/2012","989.25","978.00","992.25","977.50","61.70K","1.05%"
"08/20/2012","979.00","979.00","984.50","971.75","39.31K","-0.08%"
"08/17/2012","979.75","983.00","983.00","970.75","56.83K","0.26%"
"08/16/2012","977.25","977.50","987.25","973.00","73.17K","0.83%"
"08/15/2012","969.25","958.75","979.25","956.00","61.89K","1.20%"
"08/14/2012","957.75","955.75","962.75","954.50","54.72K","0.00%"
"08/13/2012","957.75","956.25","967.50","953.50","68.78K","0.29%"
"08/10/2012","955.00","963.75","966.00","949.50","88.33K","-0.60%"
"08/09/2012","960.75","952.00","965.50","949.50","92.01K","0.42%"
"08/08/2012","956.75","946.75","958.50","942.00","107.31K","1.08%"
"08/07/2012","946.50","930.75","953.25","930.25","98.34K","1.75%"
"08/06/2012","930.25","926.50","934.25","921.25","81.61K","0.81%"
"08/03/2012","922.75","901.75","928.25","900.75","90.48K","1.68%"
"08/02/2012","907.50","907.25","915.75","898.50","88.71K","-0.22%"
"08/01/2012","909.50","899.00","914.75","897.50","74.61K","0.33%"
"07/31/2012","906.50","909.25","913.50","897.00","109.58K","-0.63%"
"07/30/2012","912.25","912.50","915.50","908.25","56.52K","0.22%"
"07/27/2012","910.25","905.25","914.75","904.00","79.04K","0.58%"
"07/26/2012","905.00","895.50","912.00","892.25","72.94K","2.12%"
"07/25/2012","886.25","888.00","901.00","881.75","67.18K","-0.25%"
"07/24/2012","888.50","891.00","899.25","883.00","80.26K","-0.67%"
"07/23/2012","894.50","922.50","922.50","889.25","85.54K","-2.64%"
"07/20/2012","918.75","926.25","926.75","913.50","77.68K","-0.49%"
"07/19/2012","923.25","909.75","929.00","908.25","82.52K","2.07%"
"07/18/2012","904.50","893.25","910.00","891.75","56.80K","1.26%"
"07/17/2012","893.25","891.50","901.50","888.75","59.20K","0.48%"
"07/16/2012","889.00","881.50","894.25","876.25","56.96K","1.25%"
"07/13/2012","878.00","871.00","885.00","871.00","72.05K","1.39%"
"07/12/2012","866.00","874.75","879.25","857.25","80.21K","-0.29%"
"07/11/2012","868.50","864.50","876.50","862.75","135.46K","-0.12%"
"07/10/2012","869.50","868.00","872.00","860.50","85.89K","0.14%"
"07/09/2012","868.25","861.00","878.00","858.75","77.44K","0.67%"
"07/06/2012","862.50","877.75","877.75","858.50","86.60K","-2.21%"
"07/05/2012","882.00","870.25","888.75","868.75","117.94K","1.35%"
"07/04/2012","870.25","877.50","878.00","867.50","40.47K","-0.54%"
"07/03/2012","875.00","850.50","880.00","850.50","86.58K","3.70%"
"07/02/2012","843.75","860.50","860.50","841.00","81.96K","0.06%"
"06/29/2012","843.25","817.50","864.00","815.00","94.35K","3.28%"
"06/28/2012","816.50","826.75","828.75","808.00","86.59K","-0.85%"
